estimated_price,last_date,last_close,estimated_date,ticker
17.15,2024-05-13,16.8899993896,2024-05-14,HOOD
18.3,2024-05-14,18.0200004578,2024-05-15,HOOD
18.85,2024-05-15,18.5200004578,2024-05-16,HOOD
18.25,2024-05-16,17.8999996185,2024-05-17,HOOD
20.5,2024-05-17,20.0900001526,2024-05-20,HOOD
21.5,2024-05-20,20.8400001526,2024-05-21,HOOD
21.5,2024-05-21,20.9599990845,2024-05-22,HOOD
19.3,2024-05-22,19.6599998474,2024-05-23,HOOD
19.1,2024-05-23,19.2399997711,2024-05-24,HOOD
20.7,2024-05-24,20.5100002289,2024-05-28,HOOD
20.7,2024-05-28,20.4699993134,2024-05-29,HOOD
21.3,2024-05-29,21.0849990845,2024-05-30,HOOD
22.1,2024-05-30,21.8400001526,2024-05-31,HOOD
21.5,2024-05-31,20.8999996185,2024-06-03,HOOD
21.5,2024-06-03,21.2800006866,2024-06-04,HOOD
20.95,2024-06-04,20.7800006866,2024-06-05,HOOD
21.85,2024-06-05,21.5699996948,2024-06-06,HOOD
23.12,2024-06-06,22.9699993134,2024-06-07,HOOD
22.5,2024-06-07,22.1800003052,2024-06-10,HOOD
23.8,2024-06-10,23.4200000763,2024-06-11,HOOD
23.5,2024-06-11,23.2199993134,2024-06-12,HOOD
24.39,2024-06-12,23.7000007629,2024-06-13,HOOD
23.5,2024-06-13,23.3099994659,2024-06-14,HOOD
22.1,2024-06-14,22.4200000763,2024-06-17,HOOD
22.1,2024-06-17,22.25,2024-06-18,HOOD
21.5,2024-06-18,21.8600006104,2024-06-20,HOOD
21.5,2024-06-20,21.7299995422,2024-06-21,HOOD
22.5,2024-06-21,22.2900009155,2024-06-24,HOOD
21.1,2024-06-24,21.3700008392,2024-06-25,HOOD
22.4,2024-06-25,22.1399993896,2024-06-26,HOOD
22.5,2024-06-26,22.3099994659,2024-06-27,HOOD
22.85,2024-06-27,22.5900001526,2024-06-28,HOOD
22.85,2024-06-28,22.7099990845,2024-07-01,HOOD
22.95,2024-07-01,22.7900009155,2024-07-02,HOOD
22.65,2024-07-02,22.4599990845,2024-07-03,HOOD
23.03,2024-07-03,22.8899993896,2024-07-05,HOOD
22.85,2024-07-05,22.6800003052,2024-07-08,HOOD
21.99,2024-07-08,22.0900001526,2024-07-09,HOOD
22.75,2024-07-09,22.6000003815,2024-07-10,HOOD
22.45,2024-07-10,22.3199996948,2024-07-11,HOOD
21.95,2024-07-11,22.0400009155,2024-07-12,HOOD
22.4,2024-07-12,22.2800006866,2024-07-15,HOOD
24.14,2024-07-15,23.9400005341,2024-07-16,HOOD
25.2,2024-07-16,24.6299991608,2024-07-17,HOOD
24.5,2024-07-17,24.1800003052,2024-07-18,HOOD
22.5,2024-07-18,22.8299999237,2024-07-19,HOOD
23.85,2024-07-19,23.4099998474,2024-07-22,HOOD
23.6,2024-07-22,23.4200000763,2024-07-23,HOOD
22.7,2024-07-23,22.8700008392,2024-07-24,HOOD
21.34,2024-07-24,21.4099998474,2024-07-25,HOOD
20.85,2024-07-25,21.1800003052,2024-07-26,HOOD
21.0,2024-07-26,21.2000007629,2024-07-29,HOOD
21.15,2024-07-29,21.1800003052,2024-07-30,HOOD
20.28,2024-07-30,20.3999996185,2024-07-31,HOOD
20.45,2024-07-31,20.5699996948,2024-08-01,HOOD
20.0,2024-08-01,20.2399997711,2024-08-02,HOOD
17.5,2024-08-02,17.8799991608,2024-08-05,HOOD
15.6,2024-08-05,16.4200000763,2024-08-06,HOOD
17.5,2024-08-06,17.2099990845,2024-08-07,HOOD
16.85,2024-08-07,17.1200008392,2024-08-08,HOOD
17.5,2024-08-08,17.7299995422,2024-08-09,HOOD
18.2,2024-08-09,17.9200000763,2024-08-12,HOOD
18.9,2024-08-12,18.5400009155,2024-08-13,HOOD
18.5,2024-08-13,18.4099998474,2024-08-14,HOOD
18.85,2024-08-14,18.6499996185,2024-08-15,HOOD
19.8,2024-08-15,19.5499992371,2024-08-16,HOOD
20.48,2024-08-16,19.9799995422,2024-08-19,HOOD
20.59,2024-08-19,20.2800006866,2024-08-20,HOOD
19.85,2024-08-20,19.8299999237,2024-08-21,HOOD
20.45,2024-08-21,20.1800003052,2024-08-22,HOOD
19.8,2024-08-22,19.8899993896,2024-08-23,HOOD
21.5,2024-08-23,21.1200008392,2024-08-26,HOOD
21.25,2024-08-26,20.9599990845,2024-08-27,HOOD
21.5,2024-08-27,21.3600006104,2024-08-28,HOOD
20.5,2024-08-28,20.3199996948,2024-08-29,HOOD
20.45,2024-08-29,20.1700000763,2024-08-30,HOOD
19.95,2024-08-30,20.1200008392,2024-09-03,HOOD
19.1,2024-09-03,19.3700008392,2024-09-04,HOOD
18.95,2024-09-04,19.1100006104,2024-09-05,HOOD
19.85,2024-09-05,19.6700000763,2024-09-06,HOOD
18.7,2024-09-06,18.9400005341,2024-09-09,HOOD
19.85,2024-09-09,19.6599998474,2024-09-10,HOOD
19.85,2024-09-10,19.7000007629,2024-09-11,HOOD
20.9,2024-09-11,20.6399993896,2024-09-12,HOOD
21.72,2024-09-12,21.6399993896,2024-09-13,HOOD
22.6,2024-09-13,22.0699996948,2024-09-16,HOOD
22.75,2024-09-16,22.2099990845,2024-09-17,HOOD
22.85,2024-09-17,22.6399993896,2024-09-18,HOOD
23.3,2024-09-18,22.9500007629,2024-09-19,HOOD
23.1,2024-09-19,22.8099994659,2024-09-20,HOOD
22.85,2024-09-20,22.7299995422,2024-09-23,HOOD
22.87,2024-09-23,22.7000007629,2024-09-24,HOOD
22.85,2024-09-24,22.7700004578,2024-09-25,HOOD
22.45,2024-09-25,22.3899993896,2024-09-26,HOOD
22.35,2024-09-26,22.4300003052,2024-09-27,HOOD
24.08,2024-09-27,23.8899993896,2024-09-30,HOOD
23.6,2024-09-30,23.4200000763,2024-10-01,HOOD
22.1,2024-10-01,22.3299999237,2024-10-02,HOOD
22.85,2024-10-02,22.6299991608,2024-10-03,HOOD
22.3,2024-10-03,22.4300003052,2024-10-04,HOOD
23.03,2024-10-04,22.8899993896,2024-10-07,HOOD
23.6,2024-10-07,23.3199996948,2024-10-08,HOOD
26.2,2024-10-08,25.6100006104,2024-10-09,HOOD
26.45,2024-10-09,25.6499996185,2024-10-10,HOOD
25.35,2024-10-10,25.5,2024-10-11,HOOD
26.5,2024-10-11,26.2700004578,2024-10-14,HOOD
27.27,2024-10-14,27.0,2024-10-15,HOOD
27.54,2024-10-15,26.7999992371,2024-10-16,HOOD
27.2,2024-10-16,26.9300003052,2024-10-17,HOOD
26.5,2024-10-17,26.3199996948,2024-10-18,HOOD
27.1,2024-10-18,26.8299999237,2024-10-21,HOOD
27.2,2024-10-21,26.9699993134,2024-10-22,HOOD
27.7,2024-10-22,27.4099998474,2024-10-23,HOOD
27.1,2024-10-23,26.7000007629,2024-10-24,HOOD
27.5,2024-10-24,27.2199993134,2024-10-25,HOOD
27.25,2024-10-25,27.0599994659,2024-10-28,HOOD
28.27,2024-10-28,27.8799991608,2024-10-29,HOOD
28.25,2024-10-29,28.0300006866,2024-10-30,HOOD
28.42,2024-10-30,28.2099990845,2024-10-31,HOOD
23.3,2024-10-31,23.4899997711,2024-11-01,HOOD
24.2,2024-11-01,23.9699993134,2024-11-04,HOOD
24.5,2024-11-04,24.3199996948,2024-11-05,HOOD
25.2,2024-11-05,24.9599990845,2024-11-06,HOOD
30.35,2024-11-06,29.8600006104,2024-11-07,HOOD
29.8,2024-11-07,29.3600006104,2024-11-08,HOOD
31.07,2024-11-08,30.5400009155,2024-11-11,HOOD
33.44,2024-11-11,32.7999992371,2024-11-12,HOOD
34.65,2024-11-12,33.0,2024-11-13,HOOD
32.5,2024-11-13,31.9099998474,2024-11-14,HOOD
32.831,2024-11-14,32.2200012207,2024-11-15,HOOD
32.94,2024-11-15,32.3199996948,2024-11-18,HOOD
36.75,2024-11-18,35.0,2024-11-19,HOOD
35.5,2024-11-19,35.2400016785,2024-11-20,HOOD
37.38,2024-11-20,36.0800018311,2024-11-21,HOOD
35.5,2024-11-21,35.0900001526,2024-11-22,HOOD
37.48,2024-11-22,36.6500015259,2024-11-25,HOOD
38.74,2024-11-25,37.8499984741,2024-11-26,HOOD
37.2,2024-11-26,36.4199981689,2024-11-27,HOOD
38.33,2024-11-27,37.6500015259,2024-11-29,HOOD
38.42,2024-11-29,37.5400009155,2024-12-02,HOOD
37.8,2024-12-02,37.6199989319,2024-12-03,HOOD
39.07,2024-12-03,38.6399993896,2024-12-04,HOOD
41.2,2024-12-04,40.0,2024-12-05,HOOD
39.86,2024-12-05,38.9199981689,2024-12-06,HOOD
42.75,2024-12-06,41.6699981689,2024-12-09,HOOD
40.5,2024-12-09,39.5400009155,2024-12-10,HOOD
38.5,2024-12-10,37.3600006104,2024-12-11,HOOD
38.5,2024-12-11,37.8400001526,2024-12-12,HOOD
40.3,2024-12-12,39.3300018311,2024-12-13,HOOD
41.21,2024-12-13,40.2000007629,2024-12-16,HOOD
44.5,2024-12-16,43.2000007629,2024-12-17,HOOD
42.5,2024-12-17,41.6300010681,2024-12-18,HOOD
36.23,2024-12-18,37.0800018311,2024-12-19,HOOD
35.09,2024-12-19,36.9399986267,2024-12-20,HOOD
39.25,2024-12-20,38.3300018311,2024-12-23,HOOD
38.25,2024-12-23,37.5,2024-12-24,HOOD
40.5,2024-12-24,39.5800018311,2024-12-26,HOOD
41.5,2024-12-26,40.3800010681,2024-12-27,HOOD
39.5,2024-12-27,39.0200004578,2024-12-30,HOOD
37.5,2024-12-30,38.2799987793,2024-12-31,HOOD
36.8,2024-12-31,37.2599983215,2025-01-02,HOOD
39.8,2025-01-02,39.4399986267,2025-01-03,HOOD
42.42,2025-01-03,41.3499984741,2025-01-06,HOOD
43.99,2025-01-06,42.7099990845,2025-01-07,HOOD
40.9,2025-01-07,40.5600013733,2025-01-08,HOOD
41.2,2025-01-08,40.8100013733,2025-01-10,HOOD
40.5,2025-01-10,40.0800018311,2025-01-13,HOOD
39.2,2025-01-13,39.5900001526,2025-01-14,HOOD
42.25,2025-01-14,41.7599983215,2025-01-15,HOOD
46.84,2025-01-15,45.5600013733,2025-01-16,HOOD
46.5,2025-01-16,46.0800018311,2025-01-17,HOOD
49.5,2025-01-17,48.1500015259,2025-01-21,HOOD
51.5,2025-01-21,50.0,2025-01-22,HOOD
52.5,2025-01-22,50.1599998474,2025-01-23,HOOD
51.378,2025-01-23,50.3600006104,2025-01-24,HOOD
51.68,2025-01-24,51.1199989319,2025-01-27,HOOD
48.5,2025-01-27,47.7400016785,2025-01-28,HOOD
50.82,2025-01-28,49.4000015259,2025-01-29,HOOD
52.2,2025-01-29,51.1500015259,2025-01-30,HOOD
54.65,2025-01-30,53.0,2025-01-31,HOOD
53.67,2025-01-31,51.9500007629,2025-02-03,HOOD
52.25,2025-02-03,51.9000015259,2025-02-04,HOOD
53.2,2025-02-04,52.5800018311,2025-02-05,HOOD
55.41,2025-02-05,54.2000007629,2025-02-06,HOOD
54.83,2025-02-06,53.1699981689,2025-02-07,HOOD
56.5,2025-02-07,55.8600006104,2025-02-10,HOOD
57.08,2025-02-10,56.2700004578,2025-02-11,HOOD
52.5,2025-02-11,53.3400001526,2025-02-12,HOOD
56.45,2025-02-12,55.9099998474,2025-02-13,HOOD
65.5,2025-02-13,63.7999992371,2025-02-14,HOOD
167.82,2024-04-02,168.2312774658,2024-04-03,AAPL
168.5,2024-04-03,169.0383453369,2024-04-04,AAPL
167.5,2024-04-04,168.2113647461,2024-04-05,AAPL
168.5,2024-04-05,168.9685974121,2024-04-08,AAPL
167.5,2024-04-08,167.8426818848,2024-04-09,AAPL
168.5,2024-04-09,169.0582733154,2024-04-10,AAPL
166.5,2024-04-10,167.1750946045,2024-04-11,AAPL
176.1293643025,2024-04-11,174.4089202881,2024-04-12,AAPL
177.71,2024-04-12,175.913482666,2024-04-15,AAPL
173.5,2024-04-15,172.0673980713,2024-04-16,AAPL
167.5,2024-04-16,168.7693328857,2024-04-17,AAPL
166.0,2024-04-17,167.3943023682,2024-04-18,AAPL
165.5,2024-04-18,166.4377441406,2024-04-19,AAPL
162.0,2024-04-19,164.4051208496,2024-04-22,AAPL
163.8,2024-04-22,165.2420806885,2024-04-23,AAPL
165.8,2024-04-23,166.2982635498,2024-04-24,AAPL
169.5,2024-04-24,168.4106292725,2024-04-25,AAPL
170.25,2024-04-25,169.2774963379,2024-04-26,AAPL
169.5,2024-04-26,168.6896209717,2024-04-29,AAPL
174.5,2024-04-29,172.8744659424,2024-04-30,AAPL
171.5,2024-04-30,169.7158966064,2024-05-01,AAPL
167.5,2024-05-01,168.6896209717,2024-05-02,AAPL
173.0,2024-05-02,172.4061737061,2024-05-03,AAPL
185.0,2024-05-03,182.7188568115,2024-05-06,AAPL
183.5,2024-05-06,181.0548858643,2024-05-07,AAPL
183.5,2024-05-07,181.7423858643,2024-05-08,AAPL
182.5,2024-05-08,182.0811767578,2024-05-09,AAPL
185.0,2024-05-09,183.9045715332,2024-05-10,AAPL
183.5,2024-05-10,182.6374206543,2024-05-13,AAPL
187.0,2024-05-13,185.8601531982,2024-05-14,AAPL
188.5,2024-05-14,187.0075531006,2024-05-15,AAPL
190.5,2024-05-15,189.2924041748,2024-05-16,AAPL
190.85,2024-05-16,189.4121246338,2024-05-17,AAPL
190.5,2024-05-17,189.4420623779,2024-05-20,AAPL
191.5,2024-05-20,190.6094207764,2024-05-21,AAPL
193.2,2024-05-21,191.9164733887,2024-05-22,AAPL
191.25,2024-05-22,190.4697418213,2024-05-23,AAPL
185.5,2024-05-23,186.4588012695,2024-05-24,AAPL
190.5,2024-05-24,189.5518035889,2024-05-28,AAPL
190.5,2024-05-28,189.5617980957,2024-05-29,AAPL
190.25,2024-05-29,189.861114502,2024-05-30,AAPL
191.5,2024-05-30,190.8588562012,2024-05-31,AAPL
192.5,2024-05-31,191.816696167,2024-06-03,AAPL
194.8,2024-06-03,193.592666626,2024-06-04,AAPL
195.0,2024-06-04,193.9119567871,2024-06-05,AAPL
196.2,2024-06-05,195.428527832,2024-06-06,AAPL
195.75,2024-06-06,194.0416564941,2024-06-07,AAPL
197.5,2024-06-07,196.4462432861,2024-06-10,AAPL
193.85,2024-06-10,192.6847229004,2024-06-11,AAPL
210.85,2024-06-11,206.6831054688,2024-06-12,AAPL
215.0,2024-06-12,212.5897827148,2024-06-13,AAPL
215.5,2024-06-13,213.7571411133,2024-06-14,AAPL
214.5,2024-06-14,212.0110778809,2024-06-17,AAPL
218.5,2024-06-17,216.1816558838,2024-06-18,AAPL
215.5,2024-06-18,213.8070068359,2024-06-20,AAPL
207.5,2024-06-20,209.2074127197,2024-06-21,AAPL
205.67,2024-06-21,207.022354126,2024-06-24,AAPL
209.5,2024-06-24,207.6708679199,2024-06-25,AAPL
210.5,2024-06-25,208.5987854004,2024-06-26,AAPL
214.5,2024-06-26,212.7693634033,2024-06-27,AAPL
214.5,2024-06-27,213.6174621582,2024-06-28,AAPL
211.5,2024-06-28,210.1452789307,2024-07-01,AAPL
218.0,2024-07-01,216.2614746094,2024-07-02,AAPL
222.5,2024-07-02,219.7735443115,2024-07-03,AAPL
223.2612,2024-07-03,221.0506591797,2024-07-05,AAPL
227.5,2024-07-05,225.8298492432,2024-07-08,AAPL
230.0,2024-07-08,227.3065338135,2024-07-09,AAPL
230.5,2024-07-09,228.1645812988,2024-07-10,AAPL
234.5,2024-07-10,232.4548797607,2024-07-11,AAPL
230.0,2024-07-11,227.0570983887,2024-07-12,AAPL
232.45,2024-07-12,230.0203857422,2024-07-15,AAPL
236.5,2024-07-15,233.8716888428,2024-07-16,AAPL
236.5,2024-07-16,234.2907562256,2024-07-17,AAPL
230.5,2024-07-17,228.3641357422,2024-07-18,AAPL
221.5,2024-07-18,223.6747131348,2024-07-19,AAPL
221.5,2024-07-19,223.8044281006,2024-07-22,AAPL
221.5,2024-07-22,223.4552307129,2024-07-23,AAPL
225.5,2024-07-23,224.5028533936,2024-07-24,AAPL
220.0,2024-07-24,218.0474243164,2024-07-25,AAPL
215.15,2024-07-25,216.9998168945,2024-07-26,AAPL
216.5,2024-07-26,217.46875,2024-07-29,AAPL
218.5,2024-07-29,217.7481231689,2024-07-30,AAPL
218.85,2024-07-30,218.306854248,2024-07-31,AAPL
223.5,2024-07-31,221.5794677734,2024-08-01,AAPL
219.5,2024-08-01,217.8678436279,2024-08-02,AAPL
220.25,2024-08-02,219.3644561768,2024-08-05,AAPL
206.3584228516,2024-08-05,208.7983398438,2024-08-06,AAPL
204.42,2024-08-06,206.7629241943,2024-08-07,AAPL
211.88,2024-08-07,209.3471069336,2024-08-08,AAPL
215.5,2024-08-08,212.8292236328,2024-08-09,AAPL
218.5,2024-08-09,215.7526397705,2024-08-12,AAPL
219.5,2024-08-12,217.2909393311,2024-08-13,AAPL
223.5,2024-08-13,221.0268249512,2024-08-14,AAPL
223.5,2024-08-14,221.4763336182,2024-08-15,AAPL
225.8,2024-08-15,224.4730377197,2024-08-16,AAPL
227.5,2024-08-16,225.801574707,2024-08-19,AAPL
227.5,2024-08-19,225.6417541504,2024-08-20,AAPL
227.5,2024-08-20,226.2610626221,2024-08-21,AAPL
227.5,2024-08-21,226.151184082,2024-08-22,AAPL
223.5,2024-08-22,224.2832489014,2024-08-23,AAPL
227.5,2024-08-23,226.5906982422,2024-08-26,AAPL
227.28,2024-08-26,226.9303283691,2024-08-27,AAPL
228.5,2024-08-27,227.7793884277,2024-08-28,AAPL
227.5,2024-08-28,226.2410888672,2024-08-29,AAPL
231.0,2024-08-29,229.5374603271,2024-08-30,AAPL
229.8,2024-08-30,228.748336792,2024-09-03,AAPL
221.4,2024-09-03,222.525177002,2024-09-04,AAPL
219.5,2024-09-04,220.6072998047,2024-09-05,AAPL
223.45,2024-09-05,222.1356048584,2024-09-06,AAPL
219.5,2024-09-06,220.577331543,2024-09-09,AAPL
219.5,2024-09-09,220.6672210693,2024-09-10,AAPL
219.5,2024-09-10,219.8681030273,2024-09-11,AAPL
221.85,2024-09-11,222.4152984619,2024-09-12,AAPL
223.0,2024-09-12,222.525177002,2024-09-13,AAPL
222.5,2024-09-13,222.2554779053,2024-09-16,AAPL
214.28,2024-09-16,216.0822753906,2024-09-17,AAPL
215.72,2024-09-17,216.5517425537,2024-09-18,AAPL
221.5,2024-09-18,220.4474639893,2024-09-19,AAPL
230.5,2024-09-19,228.6184692383,2024-09-20,AAPL
229.5,2024-09-20,227.9492034912,2024-09-23,AAPL
225.5,2024-09-23,226.2211151123,2024-09-24,AAPL
227.5,2024-09-24,227.1201171875,2024-09-25,AAPL
225.5,2024-09-25,226.1212158203,2024-09-26,AAPL
227.5,2024-09-26,227.2699584961,2024-09-27,AAPL
227.85,2024-09-27,227.5396575928,2024-09-30,AAPL
234.0,2024-09-30,232.7439422607,2024-10-01,AAPL
227.5,2024-10-01,225.9614105225,2024-10-02,AAPL
227.5,2024-10-02,226.5307769775,2024-10-03,AAPL
226.2,2024-10-03,225.4219818115,2024-10-04,AAPL
227.0,2024-10-04,226.5507507324,2024-10-07,AAPL
220.5,2024-10-07,221.4463653564,2024-10-08,AAPL
227.33,2024-10-08,225.5218811035,2024-10-09,AAPL
230.5,2024-10-09,229.2877349854,2024-10-10,AAPL
230.5,2024-10-10,228.7882843018,2024-10-11,AAPL
228.5,2024-10-11,227.2999267578,2024-10-14,AAPL
232.5,2024-10-14,231.0458068848,2024-10-15,AAPL
235.5,2024-10-15,233.5930023193,2024-10-16,AAPL
232.85,2024-10-16,231.5252685547,2024-10-17,AAPL
232.5,2024-10-17,231.8948669434,2024-10-18,AAPL
235.5,2024-10-18,234.7417297363,2024-10-21,AAPL
238.0,2024-10-21,236.2201080322,2024-10-22,AAPL
236.85,2024-10-22,235.6007995605,2024-10-23,AAPL
229.25,2024-10-23,230.5063934326,2024-10-24,AAPL
231.5,2024-10-24,230.316619873,2024-10-25,AAPL
232.5,2024-10-25,231.1556854248,2024-10-28,AAPL
234.3,2024-10-28,233.1434936523,2024-10-29,AAPL
234.5,2024-10-29,233.413192749,2024-10-30,AAPL
230.5,2024-10-30,229.8471221924,2024-10-31,AAPL
224.38,2024-10-31,225.6617279053,2024-11-01,AAPL
220.5317726125,2024-11-01,222.6650238037,2024-11-04,AAPL
220.68,2024-11-04,221.7660064697,2024-11-05,AAPL
224.5,2024-11-05,223.2044219971,2024-11-06,AAPL
221.5,2024-11-06,222.4752349854,2024-11-07,AAPL
228.5,2024-11-07,227.2299957275,2024-11-08,AAPL
228.5,2024-11-08,226.9600067139,2024-11-11,AAPL
222.5,2024-11-11,224.2299957275,2024-11-12,AAPL
223.5,2024-11-12,224.2299957275,2024-11-13,AAPL
226.25,2024-11-13,225.1199951172,2024-11-14,AAPL
229.5,2024-11-14,228.2200012207,2024-11-15,AAPL
226.5,2024-11-15,225.0,2024-11-18,AAPL
229.5,2024-11-18,228.0200042725,2024-11-19,AAPL
229.5,2024-11-19,228.2799987793,2024-11-20,AAPL
230.5,2024-11-20,229.0,2024-11-21,AAPL
229.5,2024-11-21,228.5200042725,2024-11-22,AAPL
231.5,2024-11-22,229.8699951172,2024-11-25,AAPL
234.5,2024-11-25,232.8699951172,2024-11-26,AAPL
236.94,2024-11-26,235.0599975586,2024-11-27,AAPL
236.5,2024-11-27,234.9299926758,2024-11-29,AAPL
239.0,2024-11-29,237.3300018311,2024-12-02,AAPL
242.5,2024-12-02,239.5899963379,2024-12-03,AAPL
245.0,2024-12-03,242.6499938965,2024-12-04,AAPL
243.5,2024-12-04,243.0099945068,2024-12-05,AAPL
244.19,2024-12-05,243.0399932861,2024-12-06,AAPL
244.0,2024-12-06,242.8399963379,2024-12-09,AAPL
248.09,2024-12-09,246.75,2024-12-10,AAPL
249.5,2024-12-10,247.7700042725,2024-12-11,AAPL
248.5,2024-12-11,246.4900054932,2024-12-12,AAPL
249.36,2024-12-12,247.9600067139,2024-12-13,AAPL
249.5,2024-12-13,248.1300048828,2024-12-16,AAPL
253.0,2024-12-16,251.0399932861,2024-12-17,AAPL
255.5,2024-12-17,253.4799957275,2024-12-18,AAPL
250.5,2024-12-18,248.0500030518,2024-12-19,AAPL
251.5,2024-12-19,249.7899932861,2024-12-20,AAPL
256.5,2024-12-20,254.4900054932,2024-12-23,AAPL
256.5,2024-12-23,255.2700042725,2024-12-24,AAPL
260.5,2024-12-24,258.200012207,2024-12-26,AAPL
261.5,2024-12-26,259.0199890137,2024-12-27,AAPL
257.5,2024-12-27,255.5899963379,2024-12-30,AAPL
250.5,2024-12-30,252.1999969482,2024-12-31,AAPL
248.5,2024-12-31,250.4199981689,2025-01-02,AAPL
241.66,2025-01-02,243.8500061035,2025-01-03,AAPL
241.19,2025-01-03,243.3600006104,2025-01-06,AAPL
247.25,2025-01-06,245.0,2025-01-07,AAPL
240.1,2025-01-07,242.2100067139,2025-01-08,AAPL
241.57,2025-01-08,242.6999969482,2025-01-10,AAPL
234.5,2025-01-10,236.8500061035,2025-01-13,AAPL
232.68,2025-01-13,234.3999938965,2025-01-14,AAPL
231.0,2025-01-14,233.2799987793,2025-01-15,AAPL
239.5,2025-01-15,237.8699951172,2025-01-16,AAPL
225.85,2025-01-16,228.2599945068,2025-01-17,AAPL
232.5,2025-01-17,229.9799957275,2025-01-21,AAPL
218.51,2025-01-21,222.6399993896,2025-01-22,AAPL
221.5,2025-01-22,223.8300018311,2025-01-23,AAPL
221.48,2025-01-23,223.6600036621,2025-01-24,AAPL
221.64,2025-01-24,222.7799987793,2025-01-27,AAPL
232.5,2025-01-27,229.8600006104,2025-01-28,AAPL
241.5,2025-01-28,238.2599945068,2025-01-29,AAPL
242.5,2025-01-29,239.3600006104,2025-01-30,AAPL
239.5,2025-01-30,237.5899963379,2025-01-31,AAPL
234.7,2025-01-31,236.0,2025-02-03,AAPL
225.5,2025-02-03,228.0099945068,2025-02-04,AAPL
234.84,2025-02-04,232.8000030518,2025-02-05,AAPL
234.5,2025-02-05,232.4700012207,2025-02-06,AAPL
234.5,2025-02-06,233.2200012207,2025-02-07,AAPL
226.25,2025-02-07,227.6300048828,2025-02-10,AAPL
229.5,2025-02-10,227.6499938965,2025-02-11,AAPL
234.5,2025-02-11,232.6199951172,2025-02-12,AAPL
239.5,2025-02-12,236.8699951172,2025-02-13,AAPL
243.61,2025-02-13,241.5299987793,2025-02-14,AAPL
64.43,2024-04-02,64.6600036621,2024-04-03,PYPL
65.8,2024-04-03,65.3399963379,2024-04-04,PYPL
64.2,2024-04-04,64.5400009155,2024-04-05,PYPL
65.5,2024-04-05,65.1500015259,2024-04-08,PYPL
66.8,2024-04-08,66.3399963379,2024-04-09,PYPL
67.35,2024-04-09,67.0,2024-04-10,PYPL
66.2,2024-04-10,65.8799972534,2024-04-11,PYPL
66.2,2024-04-11,65.8000030518,2024-04-12,PYPL
64.0,2024-04-12,64.5899963379,2024-04-15,PYPL
62.8,2024-04-15,63.5099983215,2024-04-16,PYPL
62.8,2024-04-16,63.4300003052,2024-04-17,PYPL
62.8,2024-04-17,63.2599983215,2024-04-18,PYPL
61.0,2024-04-18,62.0999984741,2024-04-19,PYPL
61.19,2024-04-19,62.3100013733,2024-04-22,PYPL
63.5,2024-04-22,63.1899986267,2024-04-23,PYPL
65.1,2024-04-23,64.4300003052,2024-04-24,PYPL
65.25,2024-04-24,64.8399963379,2024-04-25,PYPL
63.5,2024-04-25,64.0999984741,2024-04-26,PYPL
66.25,2024-04-26,65.9599990845,2024-04-29,PYPL
67.5,2024-04-29,66.9899978638,2024-04-30,PYPL
68.94,2024-04-30,67.9199981689,2024-05-01,PYPL
67.5,2024-05-01,66.1399993896,2024-05-02,PYPL
67.5,2024-05-02,66.9800033569,2024-05-03,PYPL
66.5,2024-05-03,65.6999969482,2024-05-06,PYPL
65.2,2024-05-06,65.6100006104,2024-05-07,PYPL
66.2,2024-05-07,65.9199981689,2024-05-08,PYPL
63.2,2024-05-08,63.8100013733,2024-05-09,PYPL
64.8,2024-05-09,64.4499969482,2024-05-10,PYPL
62.3,2024-05-10,62.9300003052,2024-05-13,PYPL
63.5,2024-05-13,63.9500007629,2024-05-14,PYPL
64.9,2024-05-14,64.5800018311,2024-05-15,PYPL
64.22,2024-05-15,63.9000015259,2024-05-16,PYPL
64.3,2024-05-16,64.0999984741,2024-05-17,PYPL
64.8,2024-05-17,64.4800033569,2024-05-20,PYPL
65.01,2024-05-20,64.7699966431,2024-05-21,PYPL
63.89,2024-05-21,64.0999984741,2024-05-22,PYPL
61.5,2024-05-22,62.1899986267,2024-05-23,PYPL
60.5,2024-05-23,61.5800018311,2024-05-24,PYPL
61.2,2024-05-24,61.6399993896,2024-05-28,PYPL
62.5,2024-05-28,62.1699981689,2024-05-29,PYPL
60.5,2024-05-29,61.0499992371,2024-05-30,PYPL
62.8,2024-05-30,62.5099983215,2024-05-31,PYPL
63.2,2024-05-31,62.9900016785,2024-06-03,PYPL
63.8,2024-06-03,63.4599990845,2024-06-04,PYPL
63.5,2024-06-04,63.3300018311,2024-06-05,PYPL
63.65,2024-06-05,63.5299987793,2024-06-06,PYPL
68.37,2024-06-06,67.0199966431,2024-06-07,PYPL
68.17,2024-06-07,67.3000030518,2024-06-10,PYPL
67.5,2024-06-10,67.0899963379,2024-06-11,PYPL
64.2,2024-06-11,64.7699966431,2024-06-12,PYPL
62.5,2024-06-12,63.4300003052,2024-06-13,PYPL
60.9,2024-06-13,61.5400009155,2024-06-14,PYPL
59.9,2024-06-14,60.6349983215,2024-06-17,PYPL
59.12,2024-06-17,60.1300010681,2024-06-18,PYPL
58.4,2024-06-18,59.1199989319,2024-06-20,PYPL
59.5,2024-06-20,59.7999992371,2024-06-21,PYPL
61.2,2024-06-21,60.6100006104,2024-06-24,PYPL
58.52,2024-06-24,59.4900016785,2024-06-25,PYPL
